DBMS	EXPERIMENTNAME	RUNID	BATCHSETID	PK	NUMPROCESSORS	ACTROWPOOL	PCTREAD	PCTUPDATE	ATP	MAXMPL
oracle	pk-xt-1M-1000-120-4	1709	9415	1	4	0.25	0	0.5	0.00591055832154067	0.181818181818182
oracle	pk-xt-1M-1000-120-4	1709	9417	1	4	0.5	0	0.5	0.00596353259074931	0.272727272727273
oracle	pk-xt-1M-1000-120-4	1709	9418	1	4	0.75	0	0.5	0.00562587021538517	0.272727272727273
oracle	pk-xt-1M-1000-120-4	1709	9420	1	4	1	0	0.5	0.00562646592223482	0.272727272727273
oracle	pk-xt-1M-1000-120-4	1709	9422	1	4	0.25	0	0.75	0.00727212038916719	0.181818181818182
oracle	pk-xt-1M-1000-120-4	1709	9424	1	4	0.5	0	0.75	0.0126548595662713	0.181818181818182
oracle	pk-xt-1M-1000-120-4	1709	9426	1	4	0.75	0	0.75	0.0091337327152636	0.181818181818182
oracle	pk-xt-1M-1000-120-4	1709	9427	1	4	1	0	0.75	0.0100072083919395	0.272727272727273
oracle	pk-xt-1M-1000-120-4	1709	9429	1	4	0.25	0	1	0.0225980977309183	0.0909090909090909
oracle	pk-xt-1M-1000-120-4	1709	9431	1	4	0.5	0	1	0.0120807837549304	0.0909090909090909
oracle	pk-xt-1M-1000-120-4	1709	9433	1	4	0.75	0	1	0.0159797760848269	0.0909090909090909
oracle	pk-xt-1M-1000-120-4	1709	9435	1	4	1	0	1	0.00940905822072099	0.181818181818182
