EXPERIMENTNAME	RUNID	BATCHSETID	MPL	NUMEXECXACTS	PROCTIME	TPS
pk-xt-30K-1000-120-8	2049	9472	600	171800.2	72024758.6	1.43152756281140081061742558131649762585E00
pk-xt-30K-1000-120-8	2049	9472	700	172045.2	84017889.6	1.43358097461458777994374208167656569931E00
pk-xt-30K-1000-120-8	2049	9472	800	171542	96076504	1.4293880222049556298102610321576561923E00
pk-xt-30K-1000-120-8	2049	9472	900	171470.6	108095207.6	1.4287954542283225459769901338467910669E00
pk-xt-30K-1000-120-8	2049	9472	1000	171446	120161671.8	1.42858571297631050487038688120255643233E00
pk-xt-30K-1000-120-8	2049	9473	100	176744.2	12000721.6	1.47273824040506755452813597911372747946E00
pk-xt-30K-1000-120-8	2049	9473	200	176779.8	24002582.2	1.47303488875322945131440611472265460353E00
pk-xt-30K-1000-120-8	2049	9473	300	176434.8	36020330.4	1.47016013971738172424603543914093517624E00
pk-xt-30K-1000-120-8	2049	9473	400	176072.4	48006320	1.46713795788617718513985813834076292083E00
pk-xt-30K-1000-120-8	2049	9473	500	175588.4	60016186.6	1.46310254893301447367324661905991950738E00
pk-xt-30K-1000-120-8	2049	9473	600	175053.4	72039104.6	1.45864462424277774537334077709543291865E00
pk-xt-30K-1000-120-8	2049	9473	700	173983.8	84030571.6	1.44973452939688344583745212350895998853E00
pk-xt-30K-1000-120-8	2049	9473	800	174954	96084508.2	1.45781636683304030463874144870053578422E00
pk-xt-30K-1000-120-8	2049	9473	900	174384.2	108124446.8	1.45307331490335964543916196621786907541E00
pk-xt-30K-1000-120-8	2049	9473	1000	173900	120172164	1.44903866651153733400341698950073536818E00
xt-30K-1000-120-8	2269	9286	100	1006982.4	12014335.2	8.39086394233946670555618864683860282741E00
xt-30K-1000-120-8	2269	9286	200	1006561	24045469.4	8.38722543731105998259639696122657054051E00
xt-30K-1000-120-8	2269	9286	300	1008071.2	36088583.6	8.39975345430828064442249041773750664214E00
xt-30K-1000-120-8	2269	9286	400	1011216.8	48136230.8	8.426118528799137380036198033371431819
xt-30K-1000-120-8	2269	9286	500	1012148.6	60162802.8	8.43395412886414269620536768895830008527E00
xt-30K-1000-120-8	2269	9286	600	1012407	72203485.2	8.43599464759901207181602944145342931756E00
xt-30K-1000-120-8	2269	9286	700	1064913.6	84280902.8	8.87355623269751467947757412868236211946E00
xt-30K-1000-120-8	2269	9286	800	1061907.6	96326464.8	8.84849217018017320130200109611044295235E00
xt-30K-1000-120-8	2269	9286	900	908432.8	107768535	7.569655225347745464649536108772413227
xt-30K-1000-120-8	2269	9286	1000	590846.4	116641714.4	4.92327778239650716771809352246687108996E00
xt-30K-1000-120-8	2269	9287	100	947242.4	12014979.8	7.89298896042234181202348214152578389032E00
xt-30K-1000-120-8	2269	9287	200	983123.4	24038644	8.19193038441695822585126143792116859508E00
xt-30K-1000-120-8	2269	9287	300	973531.8	36070406.6	8.11195421521615302191012533521350995609E00
xt-30K-1000-120-8	2269	9287	400	914204.4	48136472.6	7.6176463551340632713662970277675106948E00
xt-30K-1000-120-8	2269	9287	500	939221.2	60167657.4	7.82620693154008524514392896001609805207E00
xt-30K-1000-120-8	2269	9287	600	944713.6	72186058.8	7.87202295387989261301183416155157104699E00
xt-30K-1000-120-8	2269	9287	700	977771.2	84227649.8	8.1474965311449298388609287566472858905E00
xt-30K-1000-120-8	2269	9287	800	1001000.4	96379600.2	8.34098856086715674415742704920288894258E00
xt-30K-1000-120-8	2269	9287	900	433771	107151945.8	3.61447782995642369570643399535934765044E00
xt-30K-1000-120-8	2269	9287	1000	475932	119356770.4	3.96574629409074992779163007188469046338E00
xt-30K-1000-120-8	2269	9288	100	927085.8	12013744	7.72503272433201969679457715403946761092E00
xt-30K-1000-120-8	2269	9288	200	959716.2	24034637.8	7.9969019506545233353609252485188857688E00
xt-30K-1000-120-8	2269	9288	300	960080.6	36080773	8.00007176873329262499897079659342659356E00
xt-30K-1000-120-8	2269	9288	400	959915	48114144.4	7.99857198153137154739525779208027092263E00
xt-30K-1000-120-8	2269	9288	500	951581	60137724	7.92912799832223251101574056403105414584E00
xt-30K-1000-120-8	2269	9288	600	949676.8	72190572.2	7.91328740046452884279291591282492574836E00
xt-30K-1000-120-8	2269	9288	700	965070.2	84248914.6	8.041528354804012143122083097719764267
xt-30K-1000-120-8	2269	9288	800	994951.2	96077012.2	8.29069470224010372772921837031757839249E00
xt-30K-1000-120-8	2269	9288	900	765061.8	105177286.2	6.37493709238084167479770316390830576664E00
xt-30K-1000-120-8	2269	9288	1000	103482.2	115668495.6	8.62272625009374140703768821191390789178E-01
xt-30K-1000-120-8	2269	9289	100	914550.8	12011919.8	7.62057072181376735463554926430163477828E00
xt-30K-1000-120-8	2269	9289	200	938454	24041133.2	7.82005966842022758750776468121784473614E00
xt-30K-1000-120-8	2269	9289	300	945490.2	36065296.4	7.8785204752071111534389337483519001241E00
xt-30K-1000-120-8	2269	9289	400	947562.4	48116135.2	7.89568221818646709044588169646374477445E00
xt-30K-1000-120-8	2269	9289	500	946058.8	60135790	7.88316640279976668610949087576035330389E00
xt-30K-1000-120-8	2269	9289	600	936373.4	72168347.6	7.8026697942235835943551082934402917619E00
xt-30K-1000-120-8	2269	9289	700	967172.4	84154861.4	8.05905789177039927721191976723010322494E00
xt-30K-1000-120-8	2269	9289	800	987835.8	95797669.6	8.23116911802221771528979595450781197527E00
xt-30K-1000-120-8	2269	9289	900	752040.8	106207767.2	6.26641899484046672283452609432898395248E00
xt-30K-1000-120-8	2269	9289	1000	216930.8	115499389	1.80763970526198719547083706832838320036E00
xt-30K-1000-120-8	2269	9290	100	962850.2	12014489.2	8.02298956576138027152419426268342715742E00
xt-30K-1000-120-8	2269	9290	200	987545.2	24044361.4	8.22874790031947190384549271753434489539E00
xt-30K-1000-120-8	2269	9290	300	989102.6	36077444.2	8.2418759846156048007074584792643315709E00
xt-30K-1000-120-8	2269	9290	400	981028	48125483.6	8.17448423126534533782129522095973996802E00
xt-30K-1000-120-8	2269	9290	500	975422.4	60158290.8	8.12774777756050183173320656674253637428E00
xt-30K-1000-120-8	2269	9290	600	974550	72205908.6	8.12046508793443814884467729466453631833E00
xt-30K-1000-120-8	2269	9290	700	1005607.2	84277888.6	8.37927790174489590673410792869545513583E00
xt-30K-1000-120-8	2269	9290	800	1016913	96279767	8.47345587035428106232658877693513475504E00
xt-30K-1000-120-8	2269	9290	900	804548.4	108075393.8	6.70393227736079330547584516281521309169E00
xt-30K-1000-120-8	2269	9290	1000	610068	118598045.4	5.08341576200597103716314255701443212788E00
xt-30K-1000-120-8	2269	9291	100	970010.4	12013349.2	8.08269430161390544881808393878050898803E00
xt-30K-1000-120-8	2269	9291	200	968612.8	24043254.2	8.07099322966076597018758154237376977792E00
xt-30K-1000-120-8	2269	9291	300	977865.2	36071577.2	8.14807542238113002269640242592911912559E00
xt-30K-1000-120-8	2269	9291	400	974952.6	48117010.8	8.12381972686178177337154864171558640799E00
xt-30K-1000-120-8	2269	9291	500	967492.6	60147664.2	8.06163217011632170116321701163217011632E00
xt-30K-1000-120-8	2269	9291	600	968009.6	72193151.8	8.06598043381203205058001170077391107661E00
xt-30K-1000-120-8	2269	9291	700	989417.4	84161203	8.24434847481635473508141321311008833512E00
xt-30K-1000-120-8	2269	9291	800	1002516	95922346.8	8.35354828194716542562078047325844004671E00
xt-30K-1000-120-8	2269	9291	900	887467.6	108180876.8	7.39488546883202373115797718542466940531E00
xt-30K-1000-120-8	2269	9291	1000	221890	116001161.6	1.84890541233378085672058181299162109798E00
xt-30K-1000-120-8	2269	9292	100	935544.6	12012992	7.79546431200677584123498474993556880824E00
xt-30K-1000-120-8	2269	9292	200	952274	24046861.8	7.93486286628383043600909703742888106581E00
xt-30K-1000-120-8	2269	9292	300	964655	36072622.6	8.03800125392520839629852137288930585378E00
xt-30K-1000-120-8	2269	9292	400	966189.2	48105142.6	8.05082524395956523592265571725207150037E00
xt-30K-1000-120-8	2269	9292	500	958277	60140178.2	7.98485645874811129569952626910831899425E00
xt-30K-1000-120-8	2269	9292	600	952584.2	72178917.4	7.93775179572408108377508847754709762426E00
xt-30K-1000-120-8	2269	9292	700	959834	84240677.6	7.99788351925958967598609561583047578705E00
xt-30K-1000-120-8	2269	9292	800	1003299.4	96243070.8	8.36002019484302552293592554291384625831E00
xt-30K-1000-120-8	2269	9292	900	594423.8	107032437.6	4.95304306452362710222771347338578310776E00
xt-30K-1000-120-8	2269	9292	1000	371177.2	116413790	3.0928435895442711105479931212951481514E00
xt-30K-1000-120-8	2269	9293	100	911413	12013923.8	7.59436164716653353760095794394085240605E00
xt-30K-1000-120-8	2269	9293	200	935620.4	24038598.2	7.79605706096057060960570609605706096057E00
xt-30K-1000-120-8	2269	9293	300	949474.8	36076850.2	7.91151198727746749090967920037009195121E00
xt-30K-1000-120-8	2269	9293	400	951491.8	48108711	7.92833197241779906357187952923688946707E00
xt-30K-1000-120-8	2269	9293	500	948212	60143801.2	7.90101609226744567157247439743725366098E00
xt-30K-1000-120-8	2269	9293	600	944833.6	72179050.6	7.87286540399074668141532859349018005294E00
xt-30K-1000-120-8	2269	9293	700	961480	84072026.6	8.01155866720505347092730433872367707915E00
xt-30K-1000-120-8	2269	9293	800	999179.8	96149051.8	8.3257073033506519554386757734000148521E00
xt-30K-1000-120-8	2269	9293	900	796954.2	104311545.2	6.64065477528151338096588665731449814025E00
xt-30K-1000-120-8	2269	9293	1000	572924.4	116497946.2	4.77390310930993709338267829731846290253E00
xt-30K-1000-120-8	2269	9294	100	970454.8	12015020.4	8.08646315326275173526043680402961801968E00
xt-30K-1000-120-8	2269	9294	200	976551.8	24046236.6	8.13714516994637399825301763207896768158E00
xt-30K-1000-120-8	2269	9294	300	982822.2	36085294.6	8.18939339180824177319569901450608981092E00
xt-30K-1000-120-8	2269	9294	400	982382.2	48115960.6	8.18575429429362380219080635314436687031E00
xt-30K-1000-120-8	2269	9294	500	979262	60165087.8	8.15972791365793191007508198915271638435E00
xt-30K-1000-120-8	2269	9294	600	972136.4	72226489.4	8.10036709134579371886744131746260759014E00
xt-30K-1000-120-8	2269	9294	700	990482.2	84257655.4	8.25324799845107911292401991660135772648E00
xt-30K-1000-120-8	2269	9294	800	1018985.4	96215716.8	8.49073832550306615076521917319951656055E00
xt-30K-1000-120-8	2269	9294	900	505243.4	107474890.6	4.21015888387586401015810651965747565956E00
xt-30K-1000-120-8	2269	9294	1000	372448	113899307.6	3.10344093344290534756185513500814549521E00
xt-30K-1000-120-8	2269	9296	100	940870.4	12015130	7.83981572348246617317197989422156961324E00
xt-30K-1000-120-8	2269	9296	200	974930.6	24037494.2	8.12365001103109393920995698215381484908E00
xt-30K-1000-120-8	2269	9296	300	974760.2	36084206.4	8.12223006597802305189428673045681185965E00
xt-30K-1000-120-8	2269	9296	400	971284.8	48113320	8.09325772195676250258334858450727408115E00
xt-30K-1000-120-8	2269	9296	500	963117.4	60157556.4	8.02520252854822730029758159968778406647E00
xt-30K-1000-120-8	2269	9296	600	925021.6	72193564.6	7.70776895240735097177413716022581052869E00
xt-30K-1000-120-8	2269	9296	700	961479.4	84242826.2	8.01158036150511376162103537558241131721E00
xt-30K-1000-120-8	2269	9296	800	974589.2	96326718.2	8.12081918554859398529070774918325217582E00
xt-30K-1000-120-8	2269	9296	900	565840.4	107239390.8	4.71489108461394738445679475681765801139E00
xt-30K-1000-120-8	2269	9296	1000	176173.6	117896845.2	1.46796682794328161487706709243416843707E00
xt-30K-1000-120-8	2269	9297	100	910330.6	12013447.2	7.58536781662205356514230115625173559615E00
xt-30K-1000-120-8	2269	9297	200	949315.4	24035688.2	7.91022346963016130302932965626924876707E00
xt-30K-1000-120-8	2269	9297	300	953412.6	36073392	7.94435026815317096193933892004082985168E00
xt-30K-1000-120-8	2269	9297	400	953881.4	48117412.6	7.94826978740383010358392602021569236254E00
xt-30K-1000-120-8	2269	9297	500	946636.4	60140338.6	7.88786096813404876609105219249512666952E00
xt-30K-1000-120-8	2269	9297	600	936515.8	72184005	7.80385580173653239552440624359745788206E00
xt-30K-1000-120-8	2269	9297	700	937534.4	84186260.6	7.81207056019864845722475439751356125689E00
xt-30K-1000-120-8	2269	9297	800	980346.6	96260718	8.16877892382579325455643851585044226994E00
xt-30K-1000-120-8	2269	9297	900	536252.8	106407413.2	4.4683392663197343318777142847719266592E00
xt-30K-1000-120-8	2269	9297	1000	102763.2	111553634.4	8.56281398729886172348565500639415911644E-01
xt-30K-1000-120-8	2269	9298	100	935409.6	12013873.6	7.79431343111671839929243917786577215212E00
xt-30K-1000-120-8	2269	9298	200	938340.2	24034532	7.81874589361521972474657609607130545247E00
xt-30K-1000-120-8	2269	9298	300	941736	36072207.4	7.84704140843772541417202295457905082051E00
xt-30K-1000-120-8	2269	9298	400	932372.4	48114787.8	7.76904502915316620923920556757349737691E00
xt-30K-1000-120-8	2269	9298	500	927652.4	60151642	7.72970250755266830823035191266073638169E00
xt-30K-1000-120-8	2269	9298	600	927161.6	72177097.8	7.72558699180035750664128327649357536353E00
xt-30K-1000-120-8	2269	9298	700	937269.8	84222561.4	7.80978735149040698555015052020447860809E00
xt-30K-1000-120-8	2269	9298	800	988066	96036020.2	8.23300563581050863867235353888911607114E00
xt-30K-1000-120-8	2269	9298	900	718148.6	104503754.8	5.98399405635536414972490913104932628895E00
xt-30K-1000-120-8	2269	9298	1000	301756	114321280	2.51439194502305552942329595967196102159E00
xt-30K-1000-120-8	2269	9299	100	950877.8	12015483.4	7.92322893324153015200683896246950285598E00
xt-30K-1000-120-8	2269	9299	200	966491.8	24048052.6	8.05333301766883858841731073272865640195E00
xt-30K-1000-120-8	2269	9299	300	972652.4	36088953.2	8.10463978691497658276768418516073916102E00
xt-30K-1000-120-8	2269	9299	400	969860.4	48114775.2	8.08138882665938159637191963754909530142E00
xt-30K-1000-120-8	2269	9299	500	962671.4	60162468.8	8.02147283924508810947682038366672147255E00
xt-30K-1000-120-8	2269	9299	600	958278.2	72225464.4	7.98487977289046474276171053016603831614E00
xt-30K-1000-120-8	2269	9299	700	984751.8	84266238.6	8.20548536014457870997750502563184671664E00
xt-30K-1000-120-8	2269	9299	800	995344.6	96265674.2	8.29373655625913190067699448651763466028E00
xt-30K-1000-120-8	2269	9299	900	497672.2	107256289.8	4.14686981623058248957582514573533689119E00
xt-30K-1000-120-8	2269	9299	1000	470576.8	115111805.6	3.92110085522599051224690631402650370821E00
xt-30K-1000-120-8	2269	9300	100	941203	12011435.2	7.84260034518222579810718186304930402767E00
xt-30K-1000-120-8	2269	9300	200	958227.2	24044388.2	7.98446815714836623372295706854586669166E00
xt-30K-1000-120-8	2269	9300	300	955005.6	36082014.4	7.95759752279404273841863354862126228459E00
xt-30K-1000-120-8	2269	9300	400	954122.2	48117924.8	7.95052800310972296256744019262911584592E00
xt-30K-1000-120-8	2269	9300	500	944429.2	60150105.2	7.86950877005245112995838972934989468324E00
xt-30K-1000-120-8	2269	9300	600	941944	72208890.6	7.84877458509075724153009868372638117612E00
xt-30K-1000-120-8	2269	9300	700	970670	84282682.4	8.08816140751930145384997098415885775303E00
xt-30K-1000-120-8	2269	9300	800	982857.4	96354786.4	8.18970034308421127012351190630798738348E00
xt-30K-1000-120-8	2269	9300	900	389241.2	105759697.6	3.24335990020499495742070725475302250212E00
xt-30K-1000-120-8	2269	9300	1000	168469.8	115569341.6	1.40377931469392883450126183077642329231E00
xt-30K-1000-120-8	2269	9301	100	821594.4	12015582.2	6.84595836311467358123464442072400959708E00
xt-30K-1000-120-8	2269	9301	200	803073.8	24057266.6	6.69166826374249027172509186657889693445E00
xt-30K-1000-120-8	2269	9301	300	786157.6	36085856	6.55071285132196215346926531734590995825E00
xt-30K-1000-120-8	2269	9301	400	832029	48116201.8	6.93296275604367130441035016891915313562E00
xt-30K-1000-120-8	2269	9301	500	857491.2	60155747.2	7.1451050320387297831032155385756305672E00
xt-30K-1000-120-8	2269	9301	600	857972.2	72188870.4	7.14914872500046104778533789528588271487E00
xt-30K-1000-120-8	2269	9301	700	853614.8	84213767.4	7.11280465957287248668872020064827390822E00
xt-30K-1000-120-8	2269	9301	800	893268.2	96137172.8	7.44325657855998647170088901892878523466E00
xt-30K-1000-120-8	2269	9301	900	712069.4	108132646.4	5.9333827166306938765315843047970581865E00
xt-30K-1000-120-8	2269	9301	1000	153936.6	115879951.6	1.28268761635321791019195863129529638096E00
xt-30K-1000-120-8	2269	9302	100	866196.6	12012665	7.21784924578302247766124449097910213311E00
xt-30K-1000-120-8	2269	9302	200	867637.4	24033032.8	7.22967306015447042482900584542214536092E00
xt-30K-1000-120-8	2269	9302	300	857000	36078490.8	7.14103591730378080339996831290659451126E00
xt-30K-1000-120-8	2269	9302	400	854228.6	48106635.2	7.11795474203298994734054219626428975005E00
xt-30K-1000-120-8	2269	9302	500	851906	60149258.8	7.09857782228085359708621160189444095836E00
xt-30K-1000-120-8	2269	9302	600	850829.2	72184613.6	7.08960528429354159742256384879298738226E00
xt-30K-1000-120-8	2269	9302	700	863543.4	84242029.2	7.19554755654494968797512756953199630006E00
xt-30K-1000-120-8	2269	9302	800	900098	96018458.4	7.50012915482747414820308138420644774229E00
xt-30K-1000-120-8	2269	9302	900	698876.4	107665507	5.82343618501637349909591620768096257843E00
xt-30K-1000-120-8	2269	9302	1000	158824.4	111409585.4	1.32341969788785804375453845486767384906E00
xt-30K-1000-120-8	2269	9303	100	156804	12000187.2	1.30658023014556998941763671663430852172E00
xt-30K-1000-120-8	2269	9303	200	156517.4	24002588.2	1.30419427737219802430812228180252823823E00
xt-30K-1000-120-8	2269	9303	300	156744.4	36007798.4	1.30608360900250810342385281349209655781E00
xt-30K-1000-120-8	2269	9303	400	156385.2	48001953.6	1.3030948942448655952614392843225823484E00
xt-30K-1000-120-8	2269	9303	500	156102	60012697.8	1.3007307663464182449942088641874494838E00
xt-30K-1000-120-8	2269	9303	600	155078.8	72028971.8	1.29220918453555278528265842497754373905E00
xt-30K-1000-120-8	2269	9303	700	154897	84045964.6	1.29071797755000419749051769733322112403E00
xt-30K-1000-120-8	2269	9303	800	154432.2	96077493.8	1.28681489583690100136754900821923939985E00
xt-30K-1000-120-8	2269	9303	900	154166.2	108166366.2	1.2846048576702872591927247098980096477E00
xt-30K-1000-120-8	2269	9303	1000	154237.4	120191867.4	1.28519600025748549362726770738735667004E00
xt-30K-1000-120-8	2269	9324	100	159769.4	12001474.6	1.33128963178375315596070360216980110157E00
xt-30K-1000-120-8	2269	9324	200	160350.8	24012809.4	1.33613418769946088275241436201681512528E00
xt-30K-1000-120-8	2269	9324	300	159887.8	36010271.2	1.33227843592991865643713376491858965368E00
xt-30K-1000-120-8	2269	9324	400	159869.8	48014761.4	1.33212622176300505786969527793285615485E00
xt-30K-1000-120-8	2269	9324	500	159363.6	60019852.2	1.32791048631280126711102366931532789924E00
xt-30K-1000-120-8	2269	9324	600	158850.8	72126452.8	1.32363753087653213490288263169798830435E00
xt-30K-1000-120-8	2269	9324	700	157898.2	84098731.2	1.3157021183149037102785201387925713509E00
xt-30K-1000-120-8	2269	9324	800	156691.8	96217615.4	1.3056475111701822855500251754204979895E00
xt-30K-1000-120-8	2269	9324	900	145328.4	108204034.4	1.21096101553021889861468139967068582694E00
xt-30K-1000-120-8	2269	9324	1000	149103.2	120085045.2	1.24241277882860737765704810392380698436E00
xt-30K-1000-120-8	2269	9325	100	167500.8	11999137.8	1.39576344331593223222644934764323533992E00
xt-30K-1000-120-8	2269	9325	200	167512	24004718.6	1.3957797721022833203285469716433437195E00
