"DBMS" "EXPERIMENTNAME" "RUNID" "BATCHSETID" "PK" "NUMPROCESSORS" "ACTROWPOOL" "PCTREAD" "PCTUPDATE" "ATP" "MAXMPL"
"984" "sqlserver" "xt-30K-1000-120-8" 1769 9288 0 1 0.75 0 0 0.000477168187156159 0.7
"985" "sqlserver" "xt-30K-1000-120-8" 1769 9289 0 1 1 0 0 0.000481653376577547 1
"986" "sqlserver" "xt-30K-1000-120-8" 1769 9290 0 1 0.25 0 0 0.000428496135758915 1
"987" "sqlserver" "xt-30K-1000-120-8" 1769 9291 0 1 0.5 0 0 0.000475872932121963 1
"988" "sqlserver" "xt-30K-1000-120-8" 1769 9292 0 1 0.75 0 0 0.000475205178158027 1
"989" "sqlserver" "xt-30K-1000-120-8" 1769 9293 0 1 1 0 0 0.000467589216075737 0.7
"990" "sqlserver" "xt-30K-1000-120-8" 1769 9294 0 1 0.25 0 0 0.000453662717605321 0.7
"991" "sqlserver" "xt-30K-1000-120-8" 1769 9296 0 1 0.5 0 0 0.000474874130338515 1
"992" "sqlserver" "xt-30K-1000-120-8" 1769 9297 0 1 0.75 0 0 0.000471329440466675 0.7
"993" "sqlserver" "xt-30K-1000-120-8" 1769 9298 0 1 1 0 0 0.000512338042826991 0.7
"994" "sqlserver" "xt-30K-1000-120-8" 1769 9299 0 1 0.25 0 0 0.000489365100437138 0.7
"995" "sqlserver" "xt-30K-1000-120-8" 1769 9300 0 1 0.5 0 0 0.000481714973532281 0.7
"996" "sqlserver" "xt-30K-1000-120-8" 1769 9301 0 1 0.75 0 0 0.000483519549432887 1
"997" "sqlserver" "xt-30K-1000-120-8" 1769 9302 0 1 1 0 0 0.000449923209458043 1
"998" "sqlserver" "xt-30K-1000-120-8" 1769 9303 0 1 0.25 0.01 0.01 0.00307072114511203 1
"999" "sqlserver" "xt-30K-1000-120-8" 1769 9324 0 1 0.5 0.01 0.01 0.00301086781394325 1
"1000" "sqlserver" "xt-30K-1000-120-8" 1769 9325 0 1 0.75 0.01 0.01 0.00295267394770963 1
"1001" "sqlserver" "xt-30K-1000-120-8" 1769 9326 0 1 1 0.01 0.01 0.00289215744653635 1
"1002" "sqlserver" "xt-30K-1000-120-8" 1769 9327 0 1 0.25 0.1 0.1 0.00308133293954973 1
"1003" "sqlserver" "xt-30K-1000-120-8" 1769 9330 0 1 0.5 0.1 0.1 0.00302482618525653 1
"1004" "sqlserver" "xt-30K-1000-120-8" 1769 9331 0 1 0.75 0.1 0.1 0.00295896994435147 1
"1005" "sqlserver" "xt-30K-1000-120-8" 1769 9332 0 1 1 0.1 0.1 0.00289970242887196 1
"1006" "sqlserver" "xt-30K-1000-120-8" 1769 9333 0 1 0.25 1 1 0.00316559306129071 1
"1007" "sqlserver" "xt-30K-1000-120-8" 1769 9335 0 1 0.5 1 1 0.0032053054058757 1
"1008" "sqlserver" "xt-30K-1000-120-8" 1769 9338 0 1 0.75 1 1 0.00305689857359663 1
"1009" "sqlserver" "xt-30K-1000-120-8" 1769 9386 0 1 1 1 1 0.00299101697766602 1
